Time Stamp (ms),qw,qx,qy,qz
757806,0.336975,-0.218201,0.129211,0.906738
757837,0.342712,-0.317993,0.127808,0.874695
757876,0.348206,-0.391968,0.124695,0.842346
757905,0.368652,-0.419128,0.0361328,0.828918
757938,0.386536,-0.415527,-0.0563965,0.821411
757973,0.379456,-0.435852,-0.191345,0.793335
758008,0.370117,-0.451721,-0.280518,0.761719
758040,0.362305,-0.444092,-0.33313,0.748718
758073,0.341125,-0.421448,-0.365723,0.75647
758106,0.337891,-0.420776,-0.365906,0.758179
758144,0.368347,-0.460266,-0.331055,0.736816
758175,0.387939,-0.481873,-0.309448,0.722229
758224,0.388123,-0.477905,-0.30304,0.727417
758244,0.425781,-0.449524,-0.316711,0.718567
758274,0.464539,-0.421387,-0.32373,0.708435
758308,0.469055,-0.414612,-0.338379,0.702515
758342,0.473755,-0.416443,-0.367493,0.683472
758374,0.520142,-0.392212,-0.370789,0.661926
758408,0.521362,-0.371033,-0.351379,0.68335
758443,0.550354,-0.318237,-0.338745,0.693604
758477,0.556885,-0.311157,-0.335693,0.693115
758509,0.554993,-0.321594,-0.31134,0.701172
758545,0.535889,-0.305664,-0.310303,0.723267
758576,0.520142,-0.277832,-0.324951,0.739319
758612,0.513245,-0.248596,-0.366394,0.735168
758643,0.521912,-0.241638,-0.371033,0.729065
758680,0.534546,-0.213318,-0.351746,0.738281
758710,0.550781,-0.197571,-0.328552,0.741394
758743,0.555237,-0.205627,-0.329285,0.735535
758778,0.560303,-0.21991,-0.320374,0.731445
758820,0.565857,-0.202026,-0.278931,0.749084
758846,0.569275,-0.187927,-0.250427,0.760193
758882,0.570923,-0.184631,-0.22406,0.767944
758912,0.5401,-0.210388,-0.239868,0.778748
758945,0.527039,-0.233093,-0.22644,0.785278
758979,0.494385,-0.21582,-0.213135,0.814575
759013,0.462463,-0.210571,-0.178894,0.842468
759046,0.393738,-0.206421,-0.157959,0.881714
759083,0.371338,-0.146057,-0.128052,0.907959
759115,0.382263,-0.107422,-0.0899048,0.913391
759149,0.379272,-0.0779419,-0.0478516,0.920776
759180,0.383057,-0.0565186,-0.0258179,0.921631
759232,0.365845,-0.03479,0.0197144,0.92981
759251,0.374939,0.0308228,0.0518799,0.925049
759281,0.386536,0.0814209,0.0595093,0.916748
759316,0.391357,0.134766,0.0944214,0.905396
759348,0.349915,0.17572,0.0741577,0.917175
759383,0.306396,0.174255,0.0407104,0.934937
759416,0.295654,0.154663,-0.0134888,0.942566
759449,0.277771,0.126038,-0.0853882,0.948486
759488,0.267273,0.0751343,-0.14209,0.950134
759517,0.284302,0.0545044,-0.160217,0.943665
759559,0.2854,0.0599365,-0.171204,0.941101
759585,0.274719,0.0778809,-0.196594,0.937988
759618,0.266541,0.0725708,-0.209595,0.937927
759650,0.266174,0.0720215,-0.217773,0.936218
759686,0.256531,0.0663452,-0.222656,0.938171
759717,0.251343,0.0594482,-0.225037,0.939514
759751,0.242615,0.053833,-0.213074,0.944885
759786,0.22467,0.0305786,-0.193542,0.954529
759822,0.226746,0.0379639,-0.2052,0.951355
759852,0.221863,0.0310669,-0.218262,0.949829
759889,0.258667,0.0255127,-0.233582,0.936951
759919,0.283813,-0.012085,-0.197632,0.938232
759953,0.346741,-0.0968018,-0.104492,0.927063
759986,0.437439,-0.151428,-0.0541992,0.884766
760020,0.486267,-0.207214,-0.0321045,0.848267
760053,0.579224,-0.214233,-0.057312,0.784424
760086,0.660034,-0.203979,-0.0684814,0.719727
760122,0.730957,-0.198853,-0.0356445,0.651855
760159,0.805725,-0.185669,0.0360718,0.561279
760188,0.82312,-0.14624,0.0258789,0.548096
760227,0.851624,-0.0675049,0.0178833,0.51947
760255,0.867065,-0.0561523,-0.000183105,0.495056
760288,0.864685,-0.0524902,0.00366211,0.499573
760323,0.855896,-0.0438232,0.00787354,0.515198
760360,0.858398,-0.0367432,0.0227661,0.51123
760389,0.850586,-0.0321045,0.0498047,0.522522
760423,0.826172,-0.0535278,0.120056,0.547852
760456,0.825256,-0.0614014,0.143921,0.542603
760492,0.821716,-0.0618286,0.14624,0.547302
760524,0.823364,-0.0137939,0.152893,0.546326
760561,0.808044,0.0158081,0.192627,0.556519
760590,0.803894,-0.000427246,0.222351,0.551636
760624,0.803406,-0.0203857,0.246033,0.541809
760658,0.789063,0.00463867,0.268494,0.55249
760691,0.787292,0.036377,0.266968,0.554626
760724,0.803589,0.0172729,0.25824,0.536011
760760,0.813354,-0.050293,0.242371,0.526428
760792,0.812622,-0.09198,0.194885,0.541443
760828,0.80426,-0.0817871,0.173035,0.562622
760860,0.867493,-0.0427246,0.154785,0.470764
760899,0.906616,-0.0219116,0.173828,0.383911
760928,0.923828,0.0194092,0.19574,0.32843
760962,0.930542,0.0830688,0.240356,0.263367
760993,0.956604,0.0795898,0.24353,0.138855
761028,0.96228,0.113037,0.221802,0.109985
761061,0.95282,0.164856,0.202209,0.155029
761095,0.939026,0.181824,0.226257,0.184326
761129,0.939331,0.179871,0.22876,0.181519
761164,0.943298,0.187805,0.224731,0.156189
761194,0.929626,0.18512,0.277283,0.156982
761233,0.893494,0.177307,0.378418,0.164246
761262,0.889099,0.125305,0.404602,0.173401
761296,0.894226,0.0216064,0.410278,0.177551
761329,0.907898,-0.128967,0.37915,0.123657
761364,0.927124,-0.126282,0.34436,0.0770874
761396,0.943481,-0.154541,0.291992,0.0270386
761429,0.947388,-0.167603,0.270813,0.0322266
761464,0.953308,-0.181824,0.240967,-0.00689697
761499,0.962036,-0.177612,0.199463,-0.0565796
761530,0.967102,-0.168945,0.164429,-0.095459
761571,0.971252,-0.153748,0.135681,-0.121155
761598,0.978882,-0.164734,0.0913086,-0.0792847
761636,0.947388,-0.318115,0.0317993,-0.0166626
761667,0.896545,-0.435608,-0.0787964,0.0151978
761702,0.916748,-0.388794,-0.090332,0.0148926
761732,0.920715,-0.377991,-0.0967407,0.00640869
761767,0.914124,-0.397583,-0.0776367,0.0182495
761799,0.916809,-0.391235,-0.0756226,0.0261841
761839,0.930115,-0.357422,-0.0775757,0.0334473
761867,0.935913,-0.341736,-0.0691528,0.050293
761903,0.93512,-0.337036,-0.078064,0.076355
761933,0.930542,-0.336426,-0.102722,0.101929
761972,0.927063,-0.338074,-0.128235,0.0988159
762002,0.919678,-0.33136,-0.170349,0.124268
762034,0.918457,-0.31134,-0.194824,0.146545
762067,0.911926,-0.297241,-0.174866,0.222412
762102,0.887939,-0.294189,-0.187439,0.299805
762134,0.87915,-0.251953,-0.17395,0.365173
762174,0.849304,-0.263,-0.174011,0.42334
762202,0.850952,-0.254578,-0.158203,0.431335
762238,0.849854,-0.227661,-0.0998535,0.464722
762269,0.851746,-0.217102,-0.0650024,0.472412
762304,0.871643,-0.20343,-0.0479736,0.443298
762336,0.885376,-0.19342,-0.0391235,0.420959
762371,0.895691,-0.191772,-0.0352783,0.399658
762404,0.91333,-0.174622,-0.0487061,0.364624
762439,0.909119,-0.187317,-0.0441895,0.369324
762471,0.89856,-0.203857,-0.0436401,0.38623
762509,0.888489,-0.210144,-0.0324097,0.406738
762538,0.894592,-0.179077,0.00830078,0.409363
762575,0.858521,-0.136719,-0.0441895,0.492188
762605,0.829163,-0.112305,-0.165771,0.521912
762642,0.792603,-0.0875244,-0.18042,0.575867
762673,0.748169,-0.0545044,-0.123535,0.649597
762705,0.721191,-0.116821,-0.155701,0.664795
762740,0.699158,-0.187073,-0.187134,0.664185
762775,0.684265,-0.189148,-0.221313,0.66864
762806,0.694153,-0.156799,-0.202515,0.672729
762843,0.707336,-0.139771,-0.161743,0.673767
762874,0.706238,-0.15625,-0.164978,0.670532
762910,0.707336,-0.163025,-0.165894,0.667542
762940,0.724731,-0.155029,-0.165771,0.650574
762974,0.73053,-0.162109,-0.155518,0.644836
763008,0.7323,-0.201355,-0.129578,0.637512
763043,0.755493,-0.218506,-0.0914917,0.61084
763075,0.776855,-0.238098,-0.0835571,0.576904
763109,0.79718,-0.251221,-0.088562,0.541809
763142,0.796326,-0.26532,-0.0936279,0.5354
763177,0.786072,-0.269714,-0.111572,0.544861
763211,0.769043,-0.271912,-0.14624,0.559692
763245,0.760864,-0.253723,-0.158142,0.575928
763276,0.762817,-0.215271,-0.172913,0.584717
763312,0.757874,-0.162231,-0.200317,0.599304
763344,0.755188,-0.163635,-0.203247,0.601318
763378,0.743286,-0.173828,-0.170959,0.622986
763411,0.742798,-0.171143,-0.14978,0.6297
763446,0.762024,-0.148499,-0.142395,0.613953
763478,0.747253,-0.15155,-0.133179,0.633179
763515,0.753784,-0.16449,-0.104431,0.627625
763546,0.767639,-0.154968,-0.0802612,0.616699
763582,0.797913,-0.129639,-0.0457153,0.586914
763613,0.809265,-0.126648,-0.0437622,0.57196
763649,0.819397,-0.132141,-0.0376587,0.55658
763681,0.837952,-0.136597,-0.0570068,0.52533
763718,0.841309,-0.140747,-0.0764771,0.516296
763748,0.844421,-0.149597,-0.0618286,0.51062
763781,0.853516,-0.15033,-0.0794678,0.492554
763813,0.859985,-0.152954,-0.0748291,0.481079
763852,0.862976,-0.149536,-0.110413,0.469849
763882,0.860107,-0.153809,-0.147583,0.463379
763918,0.867249,-0.149048,-0.177612,0.440613
763948,0.876282,-0.145142,-0.259888,0.378845
763983,0.881409,-0.12384,-0.289429,0.352234
764016,0.889832,-0.118774,-0.300964,0.321716
764050,0.888794,-0.115662,-0.296265,0.330017
764082,0.877014,-0.131042,-0.266663,0.377563
764117,0.883911,-0.109192,-0.211548,0.402527
764148,0.893921,-0.0633545,-0.165344,0.411743
764185,0.865112,-0.0717163,-0.131836,0.478638
764217,0.864685,-0.0507202,-0.118408,0.485474
764253,0.832336,-0.0633545,-0.133789,0.53418
764283,0.775085,-0.133057,-0.149841,0.599304
764318,0.774414,-0.137512,-0.175659,0.59198
764351,0.748108,-0.164917,-0.205505,0.60907
764387,0.720947,-0.205139,-0.257141,0.609985
764417,0.700745,-0.208984,-0.257385,0.631653
764453,0.695374,-0.205811,-0.246155,0.643005
764485,0.688232,-0.198486,-0.252563,0.650513
764522,0.677979,-0.204163,-0.2547,0.65863
764553,0.661011,-0.194702,-0.260986,0.676086
764590,0.659668,-0.198853,-0.226501,0.688477
764619,0.667664,-0.215332,-0.248657,0.667847
764655,0.662964,-0.266663,-0.245789,0.654968
764686,0.690735,-0.261292,-0.223877,0.636047
764720,0.71167,-0.271729,-0.207336,0.61377
764753,0.698364,-0.303711,-0.206482,0.614319
764787,0.717468,-0.284973,-0.213379,0.598694
764819,0.717163,-0.273376,-0.183594,0.614197
764858,0.728149,-0.252197,-0.185059,0.609863
764890,0.741211,-0.249695,-0.19574,0.591553
764923,0.703247,-0.258972,-0.165161,0.641235
764955,0.670471,-0.274597,-0.153076,0.672058
764990,0.620728,-0.289795,-0.155457,0.711731
765022,0.582153,-0.294067,-0.150024,0.743042
765057,0.526245,-0.283569,-0.122742,0.792236
765090,0.4823,-0.265808,-0.101624,0.828491
765123,0.487488,-0.21106,-0.13855,0.835815
765156,0.478638,-0.173828,-0.126343,0.851318
765191,0.409058,-0.133362,-0.117004,0.895081
765224,0.371582,-0.0701904,-0.138,0.915405
765259,0.269897,-0.0221558,-0.166687,0.94812
765292,0.178955,0.0341187,-0.217041,0.958984
765325,0.173035,0.0586548,-0.238831,0.953735
765359,0.163513,0.0799561,-0.245728,0.952087
765391,0.130432,0.0793457,-0.236816,0.959473
765424,0.122253,0.0786133,-0.235901,0.960876
765461,0.113037,0.0856934,-0.233459,0.961975
765491,0.116577,0.103149,-0.235657,0.95929
765532,0.119995,0.101807,-0.235901,0.958923
765561,0.137878,0.0966797,-0.222656,0.960266
765595,0.127747,0.0861206,-0.249817,0.955933
765626,0.13678,0.0675049,-0.259216,0.953674
765660,0.158997,0.0766602,-0.29071,0.940369
765694,0.191284,0.111755,-0.28479,0.932617
765728,0.204163,0.114563,-0.29425,0.926575
765761,0.230225,0.0942993,-0.276917,0.928101
765802,0.262085,0.0321655,-0.249878,0.93158
765829,0.284363,-0.00994873,-0.291809,0.913147
765865,0.300842,0.00738525,-0.278259,0.91217
765895,0.30127,0.00842285,-0.254395,0.918945
765933,0.32196,0.00305176,-0.221863,0.92041
765963,0.340637,-0.0211792,-0.224182,0.912842
766000,0.330444,-0.0535889,-0.20459,0.9198
766031,0.357971,-0.0640259,-0.165344,0.916748
766063,0.390259,-0.0925293,-0.155029,0.902832
766097,0.426758,-0.124634,-0.133911,0.885681
766131,0.469177,-0.123657,-0.146423,0.862061
766163,0.500061,-0.140137,-0.185303,0.834229
766200,0.496338,-0.168884,-0.215332,0.823853
766231,0.463013,-0.173584,-0.213074,0.842651
766267,0.453857,-0.137756,-0.229736,0.849854
766298,0.4505,-0.150146,-0.280457,0.834167
766332,0.454773,-0.146912,-0.320435,0.817871
766365,0.467407,-0.162781,-0.347412,0.796448
766398,0.484802,-0.137756,-0.415405,0.757202
766433,0.489685,-0.141357,-0.453064,0.731445
766468,0.528137,-0.140137,-0.466125,0.695862
766499,0.523621,-0.173096,-0.484863,0.678833
766536,0.529236,-0.198242,-0.457153,0.686768
766567,0.531372,-0.211792,-0.449646,0.686035
766603,0.543396,-0.217346,-0.406067,0.701843
766635,0.564575,-0.198425,-0.427673,0.67749
766667,0.56842,-0.190918,-0.429016,0.675598
766701,0.57373,-0.179504,-0.399475,0.692078
766735,0.573608,-0.172058,-0.379822,0.705017
766768,0.572815,-0.178406,-0.380615,0.703735
766804,0.559937,-0.1875,-0.406128,0.697388
766835,0.57135,-0.174133,-0.411133,0.688599
766873,0.594543,-0.156616,-0.382751,0.689575
766905,0.621216,-0.162048,-0.346008,0.684204
766940,0.584412,-0.195313,-0.371277,0.694641
766969,0.55896,-0.204712,-0.401794,0.695862
767003,0.522339,-0.21228,-0.445007,0.69574
767036,0.488403,-0.192688,-0.491028,0.69519
767070,0.446045,-0.181763,-0.527771,0.699646
767104,0.43811,-0.192993,-0.543152,0.689758
767138,0.462769,-0.186035,-0.537354,0.680115
767170,0.482483,-0.195129,-0.515869,0.68042
767211,0.502991,-0.209961,-0.494568,0.677002
767240,0.532471,-0.218811,-0.459595,0.676331
767273,0.559692,-0.214172,-0.423035,0.679626
767305,0.572998,-0.201294,-0.397461,0.687866
767341,0.585022,-0.190308,-0.360474,0.701172
767373,0.590576,-0.16803,-0.321716,0.720764
767409,0.59491,-0.156067,-0.307373,0.726135
767439,0.595154,-0.147278,-0.283264,0.737488
767472,0.587097,-0.145996,-0.263367,0.751404
767506,0.570679,-0.166565,-0.27948,0.753967
767540,0.5495,-0.202148,-0.329163,0.740845
767573,0.537048,-0.206299,-0.361206,0.733826
767607,0.533569,-0.194946,-0.356628,0.741638
767641,0.540771,-0.165344,-0.321106,0.759644
767675,0.546204,-0.147583,-0.303711,0.766602
767708,0.548706,-0.140625,-0.305176,0.765503
767742,0.543274,-0.139343,-0.300903,0.771301
767776,0.532471,-0.1427,-0.315308,0.772461
767808,0.510193,-0.168701,-0.309204,0.784607
767842,0.470947,-0.19104,-0.280884,0.814148
767877,0.440063,-0.172119,-0.245056,0.846558
767909,0.38031,-0.102173,-0.189819,0.899414
767943,0.38147,-0.0474854,-0.150635,0.910767
767977,0.431519,0.0166016,-0.151855,0.889038
768011,0.438354,0.00708008,-0.184387,0.879639
768044,0.411743,-0.0323486,-0.161682,0.896301
768078,0.396851,-0.0498047,-0.081665,0.912903
768111,0.389526,-0.0241699,-0.0432739,0.919678
768145,0.397278,0.0144653,-0.00671387,0.917542
768178,0.408569,0.0564575,0.00488281,0.91095
768212,0.398315,0.0479736,0.0355835,0.915283
768246,0.396118,0.0317993,0.0786743,0.914246
768279,0.405701,0.0288696,0.0707397,0.910828
768311,0.413269,0.0296631,0.067627,0.907593
768346,0.401184,0.0411987,0.101868,0.909363
768378,0.39502,0.0523682,0.122864,0.908936
768412,0.409363,0.0598755,0.11676,0.902893
768446,0.412598,0.0631104,0.131409,0.89917
768479,0.412781,0.059082,0.162292,0.894287
768513,0.456909,0.0523682,0.111816,0.88092
768548,0.475159,0.0358887,0.0845337,0.875122
768581,0.468689,0.00946045,0.147583,0.870911
768614,0.473572,0.0234375,0.18927,0.859863
768648,0.514404,0.00811768,0.14093,0.845886
768682,0.585205,-0.0301514,0.0689697,0.807373
768716,0.654541,-0.0823364,0.046875,0.750061
768748,0.671265,-0.0736694,0.0927124,0.731689
768782,0.672119,-0.038269,0.126648,0.728516
768815,0.699341,-0.0219116,0.167664,0.694519
768849,0.706055,-0.0292358,0.141296,0.693298
768884,0.763245,-0.0327759,0.043457,0.643799
768917,0.813049,-0.00811768,0.0213013,0.581787
768950,0.848572,0.0435791,0.0539551,0.524536
768984,0.864624,0.105957,0.130249,0.473572
769017,0.869263,0.108337,0.157104,0.455994
769050,0.881897,0.116211,0.170044,0.424072
769084,0.905884,0.146545,0.192688,0.347534
769118,0.916626,0.158264,0.226624,0.288879
769151,0.921631,0.181885,0.245544,0.239319
769185,0.919128,0.173523,0.266541,0.232483
769219,0.918335,0.125122,0.26709,0.263977
769252,0.925354,0.0708008,0.25,0.27594
769286,0.932983,0.0342407,0.251221,0.255493
769320,0.931091,-0.00622559,0.246948,0.268372
769353,0.921204,-0.0197144,0.252747,0.295166
769387,0.904297,-0.024353,0.287476,0.314697
769422,0.898254,-0.027832,0.321472,0.298279
769454,0.877747,0.0227051,0.360229,0.315125
769488,0.869324,0.0369873,0.387207,0.304993
769522,0.871826,0.0363159,0.387268,0.297668
769555,0.865051,0.0544434,0.397705,0.300964
769590,0.860352,0.0699463,0.401917,0.305542
769622,0.855652,0.0752563,0.403931,0.314636
769654,0.853943,0.0819702,0.404724,0.31665
769691,0.852722,0.104797,0.410828,0.305237
769722,0.849365,0.126221,0.420898,0.292419
769757,0.84729,0.145691,0.425476,0.282654
769790,0.860779,0.147888,0.413147,0.257996
769823,0.858337,0.151306,0.417542,0.256897
769856,0.849548,0.162842,0.421143,0.272705
769891,0.83905,0.170776,0.413147,0.309998
769924,0.84906,0.148254,0.395813,0.317017
769958,0.833191,0.149902,0.412415,0.336609
769991,0.811218,0.16748,0.43396,0.354309
770027,0.797363,0.166931,0.442993,0.374329
770058,0.78479,0.170044,0.418335,0.424438
770092,0.75946,0.184326,0.388306,0.488281
770126,0.730164,0.202087,0.343079,0.555237
770160,0.708862,0.217163,0.291565,0.604431
770193,0.718201,0.210022,0.255432,0.612244
770228,0.731079,0.188416,0.210388,0.621094
770260,0.733521,0.188416,0.151489,0.635193
770296,0.758728,0.25354,0.154968,0.579651
770327,0.734009,0.370605,0.172913,0.542236
770361,0.742371,0.326599,0.176514,0.557739
770394,0.743225,0.286194,0.150757,0.585632
770428,0.776001,0.247192,0.09729,0.572083
770461,0.773499,0.202148,0.062439,0.597473
770495,0.793701,0.164734,0.0151367,0.585388
770528,0.779724,0.100098,-0.0537109,0.615784
770562,0.757996,0.0585327,-0.109802,0.64032
770595,0.739563,0.0153198,-0.232971,0.631287
770631,0.725708,0.00646973,-0.317078,0.610596
770663,0.713318,-0.013916,-0.360901,0.600586
770696,0.722107,-0.0484619,-0.397034,0.564453
770729,0.72345,-0.0922241,-0.414734,0.544189
770764,0.732849,-0.13623,-0.401428,0.532227
770797,0.744019,-0.16272,-0.373352,0.529724
770830,0.764954,-0.129517,-0.359802,0.51825
770865,0.7677,-0.107239,-0.346924,0.527954
770899,0.772766,-0.0956421,-0.3255,0.536438
770932,0.779358,-0.0855103,-0.311462,0.536926
770967,0.811523,-0.100037,-0.25769,0.514771
770998,0.824646,-0.128784,-0.21521,0.506958
771033,0.858887,-0.147949,-0.170532,0.459717
771065,0.912231,-0.206238,-0.131653,0.328613
771098,0.923096,-0.233643,-0.125,0.278625
771134,0.931213,-0.246582,-0.10321,0.247742
771165,0.928894,-0.260925,-0.0894165,0.24707
771199,0.92218,-0.274719,-0.0805054,0.260071
771233,0.922424,-0.284241,-0.0671387,0.252686
771267,0.918335,-0.293335,-0.067627,0.256897
771306,0.920105,-0.286316,-0.0792236,0.25531
771335,0.922913,-0.27594,-0.0952148,0.251038
771369,0.92041,-0.283875,-0.110291,0.245117
771400,0.914734,-0.303894,-0.109314,0.24292
771434,0.920105,-0.302612,-0.114624,0.220825
771468,0.922485,-0.303772,-0.104004,0.214355
771501,0.900085,-0.363342,-0.138306,0.196655
771534,0.867371,-0.439453,-0.177246,0.152039
771573,0.834595,-0.509399,-0.192139,0.0839844
771602,0.819458,-0.539612,-0.183716,0.0596313
771646,0.826599,-0.534973,-0.162231,0.0651245
771672,0.842896,-0.512268,-0.148743,0.0702515
771703,0.853271,-0.495422,-0.147339,0.069397
771736,0.853943,-0.497864,-0.135681,0.0674438
771772,0.866333,-0.475464,-0.131165,0.078186
771803,0.866821,-0.47522,-0.127014,0.0817261
771839,0.875793,-0.458557,-0.129395,0.0772705
771871,0.876343,-0.457581,-0.131958,0.0724487
771908,0.877319,-0.456787,-0.130615,0.0674438
771938,0.890808,-0.425354,-0.145264,0.0667114
771972,0.893494,-0.418518,-0.15741,0.041748
772005,0.892761,-0.425049,-0.143616,0.0410156
772038,0.890503,-0.428284,-0.146729,0.0453491
772072,0.886108,-0.435303,-0.151733,0.0482178
772106,0.878113,-0.447388,-0.160461,0.0552979
772138,0.858948,-0.478943,-0.172913,0.0540161
772173,0.851563,-0.493652,-0.171997,0.0390015
772206,0.858398,-0.489807,-0.152466,0.00799561
772242,0.879944,-0.447815,-0.149353,-0.0535278
772273,0.888062,-0.407471,-0.171631,-0.126038
772314,0.887573,-0.367737,-0.204041,-0.187927
772341,0.885925,-0.344177,-0.202698,-0.23584
772375,0.890259,-0.314636,-0.2146,-0.249756
772409,0.884399,-0.304504,-0.23407,-0.265137
772442,0.884827,-0.291138,-0.246399,-0.267761
772476,0.889709,-0.273682,-0.255676,-0.260986
772509,0.890015,-0.270447,-0.257751,-0.261292
772542,0.886536,-0.263367,-0.271179,-0.266724
772579,0.887329,-0.253845,-0.272888,-0.271606
772610,0.888428,-0.230957,-0.228149,-0.324524
772645,0.905151,-0.214355,-0.153564,-0.333374
772677,0.914734,-0.20636,-0.142639,-0.316833
772711,0.912354,-0.193665,-0.149902,-0.328003
772743,0.912964,-0.170532,-0.160095,-0.33429
772780,0.912048,-0.138184,-0.168335,-0.347412
772810,0.920959,-0.110168,-0.175049,-0.330261
772844,0.926331,-0.109741,-0.14917,-0.328125
772878,0.957214,-0.0871582,-0.12262,-0.247314
